,num,artists,name,album,genre,duration_ms,explicit,id,track_number,is_local,popularity,available_markets,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
385,386,Merk & Kremont,Sushi,Sushi,electro house,168870,False,3yV0Xkg83ugibATVNgwUc8,1,False,49,184,0.00482,0.773,0.952,0.000885,0.0795,-5.314,0.25,124.006,0.619
386,387,Madison Mars,New Vibe Who Dis (feat. Little League),New Vibe Who Dis (feat. Little League),edm,191500,False,3TjE3A8tLih7KBwKJ03Htl,1,False,57,184,0.16,0.699,0.933,5.62e-06,0.196,-3.504,0.175,123.91,0.646
387,388,Marnik,Up & Down,Up & Down,electro house,163491,False,5TfxDhd46aFFGUFkys5Sbh,1,False,33,10,0.448,0.759,0.752,0.00138,0.118,-7.108,0.0286,137.98,0.647
388,389,Fazerdaze,Lucky Girl,Morningside,dreamo,170996,False,5pP3sLkAVZ03hyJ6SbsprC,2,False,16,0,0.0331,0.515,0.884,0.0904,0.312,-7.297,0.043,173.012,0.703
389,390,Marc Benjamin,Horizons (feat. Able Faces),Horizons (feat. Able Faces),big room,220645,False,7g6kfRZ7T3XD72KlKWJ0ER,1,False,39,184,0.386,0.638,0.886,0.858,0.114,-6.63,0.0382,123.994,0.359
390,391,Van Halen,Jump - 2015 Remaster,1984 (Remastered),album rock,241599,False,7N3PAbqfTjSEU1edb2tY8j,2,False,79,170,0.171,0.572,0.835,0.000377,0.0702,-6.219,0.0317,129.981,0.795
391,392,Sea Girls,All I Want To Hear You Say,All I Want To Hear You Say,english indie rock,190693,False,7BZWTu4Pv77TxGmmsQaSXN,1,False,62,184,0.00124,0.546,0.813,0.0,0.265,-6.833,0.0519,123.937,0.539
392,393,Luude,Hurricane,Hurricane,aussietronica,185413,False,0U90PhU1L48CpTt6EgQPlw,1,False,37,183,0.0372,0.647,0.704,4.91e-06,0.0989,-3.481,0.0307,144.871,0.357
393,394,lovelytheband,buzz cut (feat. MisterWives),buzz cut (feat. MisterWives),indie poptimism,218775,False,3ZM7EQicqJZinzks0T4Zrq,1,False,60,183,0.0342,0.636,0.845,1.8e-06,0.174,-6.432,0.0504,146.956,0.866
394,395,The 1975,Girls,The 1975,modern alternative rock,254620,True,5WSdMcWTKRdN1QYVJHJWxz,11,False,62,178,0.00392,0.657,0.913,0.00149,0.466,-4.984,0.0528,108.036,0.906
395,396,Imanos,Lick That - Max Styler Remix,Lick That (The Remixes),pop,220645,False,3TgMQhmvQAfqEptivvuBa7,2,False,43,183,0.00458,0.822,0.788,0.0109,0.0985,-4.411,0.0626,124.013,0.546
396,397,Paramore,Hard Times,After Laughter,candy pop,182693,False,0w5Bdu51Ka25Pf3hojsKHh,1,False,74,184,0.00647,0.695,0.818,4.87e-06,0.0219,-5.379,0.0334,119.965,0.916
397,398,Biscits,Talk To Me,Talk To Me,bass house,203809,False,6uABa7vKOgFqXnwvk8NBr5,1,False,57,184,0.0259,0.84,0.868,0.573,0.0891,-6.173,0.0721,126.001,0.851
398,399,Paper Idol,Tightrope,Tightrope,pop,220173,False,6qIywF3I4XZx2s8b7lUCUQ,1,False,40,184,0.158,0.612,0.608,0.0,0.077,-5.678,0.0627,94.948,0.356
399,400,Paper Idol,Feel Real Pretty,Feel Real Pretty,pop,183127,False,58L9BLQuOAwAzHhCvTpp3l,1,False,54,183,0.455,0.69,0.834,0.00038,0.066,-4.155,0.0672,108.032,0.313
400,401,half•alive,still feel.,"Now, Not Yet",alt z,247786,False,48XkVAagIoQHCsOlJtXUd5,5,False,70,184,0.148,0.779,0.516,0.0,0.0492,-6.467,0.0521,120.026,0.715
401,402,POORSTACY,Hills Have Eyes,Hills Have Eyes,emo rap,130588,False,3HUB8GPbaGpIpjRoONLJP4,1,False,66,184,0.000103,0.473,0.792,0.0495,0.154,-3.171,0.0421,169.975,0.587
402,403,Princess Chelsea,The Cigarette Duet,Lil' golden Book,auckland indie,260014,False,3OcQ7GHZRKcm1yxrykVXEv,6,False,57,175,0.348,0.354,0.538,0.00141,0.094,-7.97,0.0279,104.968,0.183
403,404,Groove Delight,Gimme Gimme,Gimme Gimme,brazilian edm,147121,False,61PUqivooERiYjgLMw2UR2,1,False,51,184,0.168,0.772,0.815,0.921,0.312,-5.403,0.0719,123.012,0.54
404,405,RÜFÜS DU SOL,Eyes - Live from Joshua Tree,Live from Joshua Tree,australian electropop,263893,False,1jJQTslxZhmUObGqoRyaAh,2,False,47,184,0.000734,0.632,0.839,0.0055,0.37,-5.368,0.0301,124.011,0.228
405,406,Habstrakt,Right Here,Right Here,bass house,190476,True,5uNhltpaL5Qb4n0hBGoFdl,1,False,43,184,0.00554,0.783,0.909,0.248,0.104,-5.565,0.0866,126.009,0.655
406,407,Latroit,How You Like Me Now,How You Like Me Now,deep groove house,166451,False,7yV8TldM4gyHcDVx64Dd2d,1,False,31,183,0.000952,0.806,0.85,0.58,0.0816,-7.923,0.0506,124.029,0.95
407,408,Michael Medrano,Bump This,Bump This,pop,182792,True,37QYvEfh3MCbgSZ6tMHwB0,1,False,29,184,0.0204,0.795,0.762,0.00934,0.176,-5.37,0.104,97.987,0.323
408,409,COBRAH,TEA,TEA,electropop,167799,True,4IphDJLVgKwLyJ2oBMnFBm,1,False,46,184,0.511,0.802,0.614,0.201,0.157,-9.428,0.0615,118.994,0.778
409,410,The Wallflowers,One Headlight,Bringing Down The Horse,alternative rock,312626,False,0z1b34WikhOH9ZxU8QDWcv,1,False,73,184,0.000655,0.701,0.539,0.005,0.0589,-8.968,0.0277,107.531,0.752
410,411,COIN,Cemetery,Dreamland,indie pop,177106,False,5czZkLGepjburbkbEaCfm4,6,False,62,183,0.124,0.652,0.8,1.87e-05,0.121,-7.37,0.0313,126.985,0.933
411,412,The Maine,Sticky,Sticky,modern alternative rock,178900,False,33cJ7PEcgnh5d9JPgJNmkn,1,False,50,184,0.11,0.669,0.819,0.0,0.212,-4.716,0.0363,105.055,0.762
412,413,FLETCHER,"Last Laugh - From ""Promising Young Woman"" Soundtrack","Last Laugh (From ""Promising Young Woman"" Soundtrack)",alt z,162706,False,7JumKTBNWMS6q2tvqZtFHV,1,False,53,184,0.188,0.689,0.783,0.00049,0.0572,-5.854,0.163,145.864,0.498
413,414,The Knocks,Awa Ni - James Hype Remix,Awa Ni (James Hype Remix),alternative dance,155055,False,00Mhg8ZfH0Qcn4oL5X5t4p,1,False,41,184,0.0518,0.832,0.766,5.12e-05,0.163,-6.629,0.0656,124.984,0.95
414,415,Troye Sivan,Take Yourself Home,In A Dream,australian pop,249369,False,21063p4OKSg1gQOx4Fzv77,1,False,62,184,0.0743,0.366,0.606,0.00034,0.106,-9.188,0.0832,100.694,0.294
415,416,Peach Pit,Shampoo Bottles,You and Your Friends,indie pop,224266,True,2INUkDPCO1eQlOFmIN5VAC,9,False,68,184,0.0232,0.648,0.436,0.0,0.0944,-9.578,0.0275,107.019,0.333
416,417,The Killers,Run For Cover,Wonderful Wonderful,alternative rock,222146,False,5NAiPIEzxAexFE3ucV18Q8,5,False,63,181,0.0016,0.466,0.951,0.00242,0.351,-3.314,0.125,165.107,0.499
417,418,Sidekick,Dance With Me (Ephwurd Remix),Dance With Me (Ephwurd Remix),pop,168750,False,14JhSlcNGDXpySnv9ZXSHe,1,False,34,184,0.00191,0.778,0.884,0.0601,0.119,-2.857,0.102,128.063,0.448
418,419,French Horn Rebellion,Soy Bonita,Soy Bonita,electrofox,198198,False,5KmUeEsfkafRbA0aVrKAta,1,False,32,183,0.155,0.864,0.727,0.000696,0.652,-10.376,0.203,116.0,0.632
419,420,Dorian Electra,"F The World (feat. The Garden, Quay Dash & d0llywood1)",My Agenda,art pop,206811,True,6sXwm0rdUS07s5sGZd11Jd,1,False,47,184,0.000528,0.294,0.748,0.000715,0.341,-7.463,0.0802,83.729,0.322
420,421,Ricky Montgomery,This December,Montgomery Ricky,indie pop,181920,False,3gjRRs7gmh3Euynu1cau1d,1,False,71,184,0.0253,0.659,0.873,0.0,0.132,-4.873,0.0504,139.946,0.891
421,422,Ofrin,Take It to the Top - Instrumental,Take It to the Top,pop,201932,False,7jxG6HiLuMFPXMbQFVavnO,2,False,15,184,0.0689,0.797,0.861,0.941,0.0595,-8.404,0.0906,127.036,0.369
422,423,Rayelle,Nothin' Like This Before,Nothin' Like This Before,pop,145750,False,3sAKibMfMbh0YO1b7di1HW,1,False,30,184,0.00829,0.97,0.739,0.0065,0.0569,-7.659,0.106,120.007,0.841
423,424,Tricky,Chills Me to the Bone,Fall to Pieces,art pop,136546,False,7lWVGjAIuksAjXKxmC5M71,6,False,0,0,0.598,0.797,0.376,0.646,0.106,-13.752,0.111,158.792,0.675
424,425,Siuzanna,STYN_,MEGALITH,russian alt pop,219320,True,15DmsDxDVAzZ2VfoXDjPhH,5,False,25,183,0.0611,0.586,0.639,3.19e-06,0.205,-5.971,0.0309,133.934,0.311
425,426,Sega Bodega,Raising Hell,Salvador,art pop,250924,True,5q9F2CNzrrNQMM7l62S2c6,3,False,41,184,0.113,0.577,0.323,0.0,0.0739,-12.843,0.0734,78.608,0.288
426,427,Glass Animals,Heat Waves,Dreamland (+ Bonus Levels),gauze pop,238805,False,02MWAaffLxlfxAUY7c5dvx,14,False,93,184,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,0.531
427,428,The Seige,Roddy Piper,Duality,cali rap,138985,True,2QXMFrCNcQMu2v9Dk0kQLt,2,False,36,175,0.0109,0.759,0.594,0.0,0.163,-5.191,0.168,140.009,0.263
428,429,MISSIO,Rad Drugz,The Darker The Weather // The Better The Man,alt z,228386,True,6nMBauRqzW8lqU9n3eBzw8,3,False,43,184,0.0198,0.615,0.884,2.98e-06,0.0841,-4.965,0.0333,109.03,0.57
429,430,Doss,Look,Look,art pop,168226,False,42y1R39jgfNb8tNtNNoYMZ,1,False,44,183,0.0099,0.788,0.83,0.607,0.143,-7.599,0.0483,130.013,0.681
430,431,Tommy Genesis,I'm Yours,I'm Yours,bc underground hip hop,234258,True,1Jd907JODkqNqSmgzBrmFH,1,False,46,183,0.0528,0.409,0.911,0.00254,0.143,-6.339,0.0456,133.099,0.793
431,432,Roseburg,Wave,Righteous Punk,pop,186129,False,6EvmuaTXilzz4a3nmeBAlo,10,False,38,184,0.0104,0.562,0.862,0.0,0.0624,-3.895,0.0513,75.096,0.835
432,433,Louisahhh,Change,Shadow Work,destroy techno,350210,False,57MkI1GrLpB1eX3e30fCjL,2,False,37,181,0.0227,0.879,0.659,0.854,0.103,-7.752,0.197,98.009,0.177
433,434,Sub Urban,Freak (feat. REI AMI),Thrill Seeker,modern indie pop,194000,False,5jkbw3FDS3bSSb4oLKYbjf,1,False,74,184,0.433,0.619,0.45,0.0,0.513,-11.965,0.515,179.755,0.41
434,435,bbno$,mememe,good luck have fun,canadian hip hop,141428,True,5Ii1kY2dSOyMZpRGFa6NxO,6,False,63,184,0.0518,0.975,0.387,0.0,0.0706,-10.892,0.293,112.06,0.589
435,436,Fousheé,Deep End,Deep End,indie r&b,141223,True,6HlE9t71z9DjGi7KqSyEpA,1,False,75,184,0.758,0.711,0.592,0.0,0.156,-7.136,0.23,124.749,0.535
436,437,Beau Black,This Train,Black & Bleu,children's music,144340,False,0esu0jQwm9RHje1Qo6KWmW,7,False,5,184,0.0031,0.612,0.925,0.726,0.217,-3.502,0.0442,104.811,0.822
437,438,M83,Midnight City,"Hurry up, We're Dreaming",french shoegaze,243960,False,6GyFP1nfCDB8lbD2bG0Hq9,2,False,78,180,0.0182,0.507,0.729,1.4e-06,0.0658,-5.399,0.0393,105.013,0.272
438,439,Beyoncé,Crazy In Love (feat. Jay-Z),Dangerously In Love,dance pop,235933,False,0TwBtDAWpkpM3srywFVOV5,1,False,74,183,0.00238,0.664,0.758,0.0,0.0598,-6.583,0.21,99.259,0.701
439,440,Matthew Wilder,Break My Stride,I Don't Speak The Language,new wave pop,184480,False,1mCsF9Tw4AkIZOjvZbZZdT,1,False,75,184,0.195,0.917,0.588,0.0,0.0914,-11.047,0.0607,110.077,0.828
440,441,Ein großes Bundesblasorchester mit Männerchor,Wenn die Soldaten...,Die schönsten Soldatenlieder,pop,117840,False,2COKiCdNYsYvoEv7QIpbBi,23,False,40,184,0.47,0.796,0.794,0.0,0.0976,-9.58,0.0505,114.827,0.615
441,442,Obskür,Bayside - Radio Edit,Bayside,irish electronic,197419,False,7hYW4hKuPkfaLbzTpg9hQB,2,False,63,184,0.0281,0.688,0.903,2.12e-06,0.0855,-3.598,0.34,123.292,0.711
442,443,Nasty Cherry,Lucky,Lucky,electropop,194312,False,6WFlAvH3qbMstumWizZuHL,1,False,31,184,0.0959,0.729,0.778,0.0151,0.0777,-4.034,0.0241,102.005,0.705
443,444,Diplo,Give Dem (feat. Kah-Lo) - Kaskade Remix,Give Dem (feat. Kah-Lo) [Kaskade Remix],dance pop,214120,False,7x9NIa6nr1RqrY9MdM2Cb4,1,False,29,125,0.000574,0.802,0.912,0.591,0.127,-5.741,0.0451,125.986,0.824
444,445,Martin Garrix,Pressure (feat. Tove Lo),Pressure (feat. Tove Lo),dance pop,144391,False,4ga4WvRNhMsIL38pkBbnIN,1,False,76,184,0.659,0.859,0.558,0.324,0.124,-8.991,0.0902,114.978,0.357
445,446,Edward Elgar,"Pomp and Circumstance, Op. 39: No. 1 in D Major",Elgar: Cello Concerto,british modern classical,374933,False,4soBmF8w2YcgQgOZxRUa3a,8,False,27,0,0.9,0.286,0.322,0.938,0.142,-15.143,0.0433,121.489,0.259
446,447,Blossoms,Honey Sweet,Blossoms,english indie rock,215647,False,4D2rEIyYw0meeh8AOXqfxK,4,False,60,184,0.0337,0.572,0.713,0.0033,0.34,-6.146,0.0368,109.99,0.608
447,448,The 1975,If You’re Too Shy (Let Me Know) - Edit,If You’re Too Shy (Let Me Know),modern alternative rock,239876,False,3iEqGBZ2wcpVzhiAcwXVC6,1,False,58,182,0.00399,0.651,0.806,0.00455,0.0927,-4.842,0.0311,125.641,0.386
448,449,THE BLOSSOM,SHAPESHIFTER,SHAPESHIFTER,pop,193293,False,5WXz2toRgsjW6XHDvTYQ9X,1,False,31,183,0.00182,0.606,0.705,0.0,0.115,-4.874,0.0374,116.06,0.616
449,450,Siiickbrain,Power (feat. Pussy Riot),Power (feat. Pussy Riot),pop,176000,True,2no9gQFqQc0SwelSEJ2SQI,1,False,42,184,0.000433,0.474,0.962,2.3e-05,0.0782,-4.074,0.259,165.097,0.45
450,451,Mothica,Can You Feel My Heart (Mothica Version),Can You Feel My Heart (Mothica Version),alt z,141549,False,4PoTKtefWp8pGfiORslXxF,1,False,67,183,0.0222,0.538,0.802,0.0299,0.433,-6.021,0.0649,140.026,0.149
451,452,Alex Stein,Headrush,Headrush,brazilian techno,353086,False,4hl7Fu604rMlt4viCJmSN9,1,False,38,184,0.0215,0.693,0.867,0.876,0.119,-10.746,0.0447,130.0,0.299
452,453,carolesdaughter,Violent,Violent,alt z,135877,False,7CFfqRW50ffULvBv7lfIIg,1,False,76,184,0.331,0.797,0.755,2.26e-06,0.124,-5.393,0.0293,129.955,0.411
453,454,Kim Petras,<demons>,TURN OFF THE LIGHT,art pop,117650,False,3dBKhZCi905UfyeodO8Epl,5,False,54,184,0.0369,0.604,0.851,0.377,0.34,-9.0,0.107,199.975,0.356
454,455,Alice Longyu Gao,She Abunai,She Abunai,art pop,216485,True,5CGWdCX8CT5oRaou51q76O,1,False,41,184,0.13,0.879,0.788,5.72e-05,0.117,-7.416,0.326,150.011,0.769
455,456,Michael Brun,Spice,Spice,progressive electro house,166722,False,4m87b7czaUMX9d0mbCv3AN,1,False,40,183,0.00504,0.864,0.743,0.0708,0.059,-6.431,0.0889,117.937,0.887
456,457,Little Dragon,The Other Lover (Little Dragon & Moses Sumney),The Other Lover (Little Dragon & Moses Sumney),alternative dance,244883,False,3U12nxwFolQ6hsG6zcyEqc,1,False,56,184,0.75,0.633,0.451,0.0581,0.0995,-9.66,0.133,162.112,0.475
457,458,Rihanna,Pon de Replay,Music Of The Sun,barbadian pop,246960,False,4TsmezEQVSZNNPv5RJ65Ov,1,False,79,184,0.000155,0.779,0.64,0.00077,0.101,-8.415,0.159,99.019,0.498
458,459,Rihanna,Disturbia,Good Girl Gone Bad: Reloaded,barbadian pop,238626,False,2VOomzT6VavJOGBeySqaMc,13,False,79,184,0.0863,0.707,0.813,0.0,0.168,-4.515,0.0571,124.921,0.722
459,460,Only Fire,7 Rings,Double Penetration,escape room,183272,True,4fgy2kG9nbKMK6tQ3QLYRd,7,False,38,184,0.0224,0.926,0.594,0.000165,0.0802,-9.156,0.0604,110.047,0.209
460,461,Jerome Sydenham,Comanche,Urban Transmissions,house,316262,False,6oV92REj9pRptSqWsYOpip,1,False,13,183,2.24e-06,0.706,0.902,0.886,0.131,-8.56,0.0482,129.009,0.176
461,462,Kilo Kish,BITE ME,BITE ME,alternative r&b,206893,False,1dDDQM0YvlrdPi6EVmEDun,1,False,49,184,0.0664,0.761,0.806,0.00695,0.619,-4.402,0.0603,116.977,0.707
462,463,V $ X V PRiNCE,Карусель,A$sorti,kazakh hip hop,210024,False,01ovvmz6UHFeuCh6pLcBe4,8,False,50,183,0.0217,0.812,0.921,1.21e-05,0.17,-3.945,0.101,100.005,0.711
463,464,3OH!3,DONTTRUSTME,WANT,dance pop,192573,True,5jzX4dWVQeBTtfBaXnMRt5,3,False,73,181,0.0163,0.791,0.713,0.0,0.189,-3.742,0.254,130.012,0.514
464,465,3OH!3,LAST BREATH,LAST BREATH,dance pop,132187,True,7Cs57jsBlXB0caJJf4uqP3,1,False,32,184,0.00643,0.669,0.64,0.0,0.151,-2.563,0.291,143.826,0.882
465,466,The Lonely Island,Mona Lisa,Popstar: Never Stop Never Stopping,comedy rap,158400,True,3sR7ZJLhTV28FJku2Wz37K,6,False,47,181,0.0123,0.618,0.885,0.0,0.387,-4.322,0.11,131.862,0.731
466,467,Otha,Tired and Sick,Tired and Sick,norwegian house,172172,True,5fZ3sFURm6vOo5cwAFV1Y8,1,False,49,174,0.000385,0.833,0.481,0.317,0.0836,-8.165,0.0423,135.003,0.429
467,468,Glass Animals,Heat Waves - Riton Remix,Heat Waves (Riton Remix),gauze pop,160295,False,64FTMWN7w0lOmAQoHkqYLP,1,False,38,184,0.214,0.726,0.877,0.0631,0.249,-4.911,0.04,109.988,0.452
468,469,Queen,Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),classic rock,214653,False,5vdp5UmvTsnMEMESIF2Ym7,3,False,83,182,0.112,0.933,0.528,0.312,0.163,-6.472,0.161,109.967,0.754
469,470,Dua Lipa,Good In Bed (Gen Hoshino Remix),Good In Bed (Gen Hoshino Remix),dance pop,212226,True,5IhygAVaO4qWdLNG4gxD6a,1,False,35,181,0.0746,0.804,0.682,0.000431,0.116,-4.606,0.111,94.022,0.353
470,471,WHIPPED CREAM,I Won't Let You Fall (feat. Finn Askew),WHO IS WHIPPED CREAM?,canadian electronic,168179,True,7k12owWgCfpRh2RaqTKGdi,2,False,46,184,0.0497,0.454,0.712,0.0,0.0843,-2.621,0.0612,94.879,0.277
471,472,Only Fire,Asmr,Double Penetration,escape room,170625,True,3jPaqo45RVrafP6NnWMBkQ,2,False,53,184,0.07,0.813,0.512,0.554,0.123,-9.326,0.0655,127.962,0.653
472,473,Disclosure,You & Me - Flume Remix,Flume (Deluxe Edition),house,282812,False,0dn0ZFSVahuscFVbRBbs1u,10,False,44,49,0.384,0.608,0.394,0.000135,0.131,-6.869,0.0248,75.024,0.273
473,474,Teamworx,Techno - Nicky Romero Edit,Techno (Nicky Romero Edit),big room,167619,False,1rKpNxVQkQO6JKdsiZHTqJ,1,False,25,183,0.000221,0.612,0.984,0.472,0.188,-5.317,0.0782,126.028,0.25
474,475,Jerry Paper,Kill the Dream,Toon Time Raw!,experimental pop,256625,False,7abPXehMoF3iV4LJddq8ar,4,False,5,0,0.164,0.592,0.655,0.0191,0.107,-5.623,0.0264,100.9,0.695
475,476,PNAU,Young Melody,Young Melody,alternative dance,221760,False,64lV14kLOS3EtpbLLcSqix,1,False,48,2,0.00714,0.666,0.95,0.0438,0.146,-2.902,0.129,118.039,0.358
476,477,St Francis Hotel,Milkshake - Remix,Milkshake (Remix),pop,171063,False,7vHAxpb7WokhkMZVH0wDNR,1,False,41,183,0.126,0.705,0.713,0.00214,0.0742,-7.716,0.0636,99.953,0.53
477,478,Wallows,Virtual Aerobics,Remote,indie pop,122333,False,2ph2geNwNtdvIkA1Nvpybp,1,False,56,184,0.183,0.775,0.55,0.0,0.0434,-3.765,0.0345,109.952,0.72
478,479,Wallows,Scrawny,Nothing Happens,indie pop,166520,True,1pNUmVxDiE8t6P1XxcZAv8,5,False,72,184,0.000985,0.639,0.816,0.0604,0.141,-5.28,0.0485,138.008,0.802
479,480,Gin Wigmore,Kill Of The Night,Gravel & Wine,auckland indie,205306,False,2m17BTWlZq0wtS9cpJsCfM,4,False,59,94,0.00998,0.506,0.7,0.000124,0.37,-5.716,0.0487,126.235,0.561
480,481,RUNAGROUND,Give Up On Love,Give Up On Love,viral pop,146585,False,4wK8b2QrhrNqSXrrNAyYlz,1,False,21,183,0.0349,0.579,0.829,1.8e-05,0.623,-3.78,0.0402,126.032,0.193
481,482,BETWEEN FRIENDS,shiny,tape 001,indie pop,120346,False,7kwWzUSSlNKT2NXdMJf83Q,2,False,44,184,0.208,0.698,0.514,0.0,0.594,-7.426,0.154,130.057,0.381
482,483,Whethan,Hurting on Purpose (feat. K.Flay) - Biicla Remix,Hurting on Purpose (feat. K.Flay) [Biicla Remix],edm,152150,False,07yUx2tH4z0qeVw7zDmps3,1,False,33,184,0.386,0.747,0.544,0.0,0.365,-4.648,0.344,129.975,0.361
483,484,Mike Shinoda,Happy Endings (feat. iann dior and UPSAHL),Happy Endings (feat. iann dior and UPSAHL),alternative hip hop,212513,True,1nPd60em5Qwp0NPykFz5Xj,1,False,62,184,0.0307,0.652,0.876,0.0,0.449,-3.323,0.0359,126.007,0.695
484,485,GATTÜSO,Somebody,Somebody,edm,190160,False,71zdPpuyAVQm7OcXZ4o6Nv,1,False,40,184,0.000496,0.666,0.898,6.62e-05,0.0638,-5.257,0.0417,124.972,0.252
485,486,Scraton,Mantrabox,Loud Is Not Enough,pop,301017,False,1IOrwGWVQUkvXn9qwNWbR1,6,False,8,184,0.00477,0.72,0.911,0.00395,0.291,-2.193,0.119,144.947,0.534
486,487,Adam Jensen,Kids,Kids,modern alternative rock,206506,False,1zNHpn1BVR067axTFsY8Jl,1,False,35,184,0.603,0.671,0.444,0.0,0.111,-8.663,0.0302,120.051,0.206
487,488,Deniz Koyu,Stay Wasted (feat. Richard Judge),Stay Wasted (feat. Richard Judge),edm,179576,False,0a3IkRN95Maews7N82ufAH,1,False,38,184,0.0529,0.687,0.727,1.36e-05,0.171,-5.941,0.0425,123.977,0.671
488,489,Fedde Le Grand,In Love With You - Radio Edit,In Love With You (Radio Edit),dance pop,162720,False,7naQOLmmhhhLvDaXI4FH36,1,False,3,0,0.01,0.595,0.901,0.0,0.125,-3.724,0.103,124.946,0.503
489,490,Dayglow,Something,Something,austindie,114320,False,5etvVR36xgYO9VawprrrkI,1,False,49,184,0.0668,0.817,0.661,3.25e-06,0.162,-4.835,0.102,139.994,0.945
490,491,Alfie Templeman,Everybody’s Gonna Love Somebody - Edit,Everybody’s Gonna Love Somebody,modern alternative pop,196709,False,5G8fWQnQ9wmfTONh8yKc0a,1,False,63,184,0.081,0.861,0.662,1.18e-05,0.101,-5.666,0.0818,120.029,0.658
491,492,Jason Derulo,Lifestyle (feat. Adam Levine) - David Guetta Slap House Mix,Lifestyle (feat. Adam Levine) [David Guetta Slap House Mix],dance pop,135661,True,0cVWsZDecQYXWY4j1KjhDg,1,False,59,184,0.00108,0.688,0.724,0.0,0.319,-3.895,0.0479,123.072,0.763
492,493,DREAMERS,Palm Reader,Palm Reader,indie poptimism,180667,False,729lI4P82NDXNQljBDmkmU,1,False,55,184,0.012,0.813,0.774,4.53e-06,0.0616,-3.923,0.0341,105.997,0.909
493,494,Roma Life Music,Like Dios,Like Dios,pop,208695,False,0NHQXpEWnpKtzJSQl7GtYf,1,False,8,184,0.21,0.793,0.322,4.14e-05,0.175,-11.685,0.0955,137.905,0.335
494,495,Remi Wolf,Photo ID (with Dominic Fike),Photo ID (with Dominic Fike),indie pop,207926,False,4Ke6Ac2MVPhfQH3xPTjVZ3,1,False,41,184,0.31,0.758,0.843,0.0,0.223,-3.323,0.103,115.927,0.851
495,496,HomeSteveHome,You made my heart - Remix,You made my heart (Remix),pop,206357,False,42EHnXaFDU0TTDcjkEzlHc,1,False,5,184,0.208,0.657,0.385,1.1e-05,0.243,-11.415,0.0598,87.778,0.27
496,497,Don Diablo,Problems,Problems,dance pop,179032,True,2dyrLrVopYKGc3H9oOYSmZ,1,False,64,184,0.21,0.721,0.768,0.00843,0.262,-4.371,0.0685,124.076,0.468
497,498,Ali Love,Ubiquity (feat. Breakbot) [The Magician Remix],Ubiquity (The Magician Remix),pop,274320,False,74fVsGgdBj5LR49L07bXNE,1,False,27,177,0.0304,0.83,0.908,1.36e-05,0.157,-4.049,0.213,120.026,0.17
498,499,The Knocks,All About You (feat. Foster The People) - The Knocks VIP Mix,All About You (feat. Foster The People) [The Knocks VIP Mix],alternative dance,211551,False,7yR0ivkRJQR2djuGf0S2gb,1,False,41,184,0.0606,0.625,0.832,0.000201,0.135,-5.853,0.132,115.999,0.3
499,500,Claptone,My Head & My Heart - Claptone Remix,My Head & My Heart (Claptone Remix),deep disco house,182450,False,0AxhXARnISmbH5UqbqvtDP,1,False,63,183,0.0585,0.667,0.842,2.81e-06,0.227,-4.507,0.0457,121.992,0.661
500,501,Allie X,GLAM! - Lau.ra Remix,GLAM! (Lau.ra Remix),alt z,225960,False,4wq91kg9yYoXnHlQF5BO0U,1,False,15,184,0.0198,0.788,0.909,0.0405,0.0532,-6.362,0.0571,127.998,0.74
501,502,ufo ufo,Barely Alive,Barely Alive,la pop,215149,False,5iXWtj4lGn4P8gfabLmHLZ,1,False,45,184,0.0015,0.639,0.694,0.00602,0.0587,-8.667,0.0421,128.033,0.338
502,503,Julian Jordan,Let Me Be The One,Martin Garrix presents STMPD RCRDS Vol. 004,dutch edm,159677,False,0V7sw5FOQn7sM94Cd6cQL6,1,False,39,184,0.00478,0.589,0.876,0.0,0.301,-4.584,0.0533,123.95,0.254
503,504,girl in red,Serotonin,Serotonin,bedroom pop,182426,True,1q2Zb0v5ZGxKDktEz7wSPb,1,False,71,184,0.0123,0.58,0.788,1.84e-05,0.368,-4.714,0.259,148.992,0.72
504,505,Gabry Ponte,Oh La La (feat. Mougleta),Oh La La (feat. Mougleta),eurodance,150368,False,46Dxwh73hkHgPg2NCTCzmt,1,False,55,182,0.00304,0.725,0.812,0.000447,0.16,-5.614,0.0833,122.016,0.351
505,506,Kylie Minogue,Real Groove (feat. Dua Lipa) - Studio 2054 Initial Talk Remix,Real Groove (feat. Dua Lipa) [Studio 2054 Initial Talk Remix],australian dance,223506,False,3I9gIF7c1VwAdvjTsvLgod,1,False,52,181,0.0353,0.668,0.933,0.169,0.0469,-4.64,0.0416,119.97,0.915
506,507,Mother Mother,I Got Love,I Got Love / Stay Behind,indie pop,172300,True,4KUvir7HcUGWZNNCjUckI5,1,False,7,0,0.0231,0.645,0.803,0.000864,0.0695,-6.949,0.0358,125.036,0.601
507,508,Stefflon Don,Best Friend (feat. Doja Cat & Stefflon Don) [Remix],Best Friend (feat. Doja Cat & Stefflon Don) [Remix],dancehall,176322,True,3yIFc1RaLQAsJsxJsBiwYP,1,False,48,184,0.00223,0.836,0.786,3.22e-06,0.0692,-3.924,0.111,94.0,0.386
